feature	SpaceRanger	stCNASim-afc	STARsolo
ZNF781	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
AC093227.2	0.0	0.0	0.0
ZNF607	0.006666666828095913	0.006666666666666667	0.006666666666666667
AC093227.1	0.03166666626930237	0.03166666666666667	0.035
ZNF573	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
WDR87	0.0	0.0	0.0
SIPA1L3	0.05166666582226753	0.051666666666666666	0.051666666666666666
AC011465.1	0.0	0.0	0.0
DPF1	0.0	0.0	0.0
SPINT2	0.17499999701976776	0.175	0.185
PPP1R14A	0.0949999988079071	0.095	0.10166666666666667
AC011479.1	0.0	0.0	0.0
C19orf33	0.009999999776482582	0.01	0.01
YIF1B	0.1483333259820938	0.14833333333333334	0.16333333333333333
KCNK6	0.11833333224058151	0.11833333333333333	0.125
CATSPERG	0.004999999888241291	0.005	0.005
AC005625.1	0.0	0.0	0.0
PSMD8	0.7633333206176758	0.7633333333333333	0.815
GGN	0.0	0.0	0.0
AC005789.1	0.0	0.0	0.0
SPRED3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
FAM98C	0.07500000298023224	0.075	0.08333333333333333
RASGRP4	0.01666666753590107	0.016666666666666666	0.018333333333333333
RYR1	0.009999999776482582	0.01	0.01
AC067969.2	0.0	0.0	0.0
AC067969.1	0.0	0.0	0.0
MAP4K1	0.04333333298563957	0.043333333333333335	0.04666666666666667
AC008649.1	0.0	0.0	0.0
EIF3K	0.8166666626930237	0.8166666666666667	0.8633333333333333
ACTN4	1.2949999570846558	1.295	1.3183333333333334
AC008649.2	0.0	0.0	0.0
CAPN12	0.3616666793823242	0.3616666666666667	0.37333333333333335
AC022144.1	0.009999999776482582	0.01	0.01
LGALS7	0.0	0.0	0.0
LGALS7B	0.0	0.0	0.0
LGALS4	0.3216666579246521	0.32166666666666666	0.3416666666666667
ECH1	2.3949999809265137	2.395	2.5766666666666667
AC008982.1	0.0	0.0	0.0
AC104534.1	0.0	0.0	0.0
HNRNPL	0.4283333420753479	0.42833333333333334	0.4633333333333333
RINL	0.029999999329447746	0.03	0.03
AC011455.1	0.0	0.0	0.0
SIRT2	0.398333340883255	0.3983333333333333	0.43
NFKBIB	0.1483333259820938	0.14833333333333334	0.16166666666666665
CCER2	0.014999999664723873	0.015	0.02
SARS2	0.10499999672174454	0.105	0.11833333333333333
AC011455.2	0.0	0.0	0.0
MRPS12	0.22499999403953552	0.225	0.24166666666666667
ERVK9-11	0.03500000014901161	0.035	0.035
FBXO17	0.625	0.625	0.69
FBXO27	0.04333333298563957	0.043333333333333335	0.043333333333333335
AC010605.1	0.0	0.0	0.0
ACP7	0.0	0.0	0.0
PAK4	0.08833333104848862	0.08833333333333333	0.09666666666666666
AC011443.1	0.0	0.0	0.0
NCCRP1	0.0	0.0	0.0
SYCN	0.0	0.0	0.0
IFNL3	0.0	0.0	0.0
IFNL2	0.0	0.0	0.0
IFNL1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
LRFN1	0.004999999888241291	0.005	0.005
GMFG	0.3033333420753479	0.30333333333333334	0.325
AC011445.2	0.019999999552965164	0.02	0.02
SAMD4B	0.31333333253860474	0.31333333333333335	0.32666666666666666
PAF1	0.20499999821186066	0.205	0.23
MED29	0.3233333230018616	0.3233333333333333	0.3416666666666667
ZFP36	2.8466665744781494	2.8466666666666667	3.1216666666666666
PLEKHG2	0.0533333346247673	0.05333333333333334	0.06333333333333334
RPS16	6.510000228881836	6.51	6.9
SUPT5H	0.67166668176651	0.6716666666666666	0.7166666666666667
TIMM50	0.2083333283662796	0.20833333333333334	0.225
DLL3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
SELENOV	0.0	0.0	0.0
EID2B	0.018333332613110542	0.018333333333333333	0.018333333333333333
AC011500.3	0.0	0.0	0.0
EID2	0.10333333164453506	0.10333333333333333	0.10666666666666667
LGALS13	0.0	0.0	0.0
LGALS16	0.0	0.0	0.0
AC005515.2	0.0	0.0	0.0
LGALS14	0.0	0.0	0.0
CLC	0.0	0.0	0.0
LEUTX	0.0	0.0	0.0
AC005393.1	0.0	0.0	0.0
DYRK1B	0.06499999761581421	0.065	0.07666666666666666
FBL	0.5483333468437195	0.5483333333333333	0.5916666666666667
FCGBP	0.06666667014360428	0.06666666666666667	0.07166666666666667
PSMC4	0.3333333432674408	0.3333333333333333	0.36
ZNF546	0.018333332613110542	0.018333333333333333	0.018333333333333333
ZNF780B	0.05833333358168602	0.058333333333333334	0.065
ZNF780A	0.10499999672174454	0.105	0.11833333333333333
AC005614.1	0.0	0.0	0.0
MAP3K10	0.028333334252238274	0.028333333333333332	0.03
TTC9B	0.0	0.0	0.0
CNTD2	0.014999999664723873	0.015	0.016666666666666666
AKT2	0.5716666579246521	0.5716666666666667	0.615
C19orf47	0.03500000014901161	0.035	0.03833333333333333
PLD3	0.82833331823349	0.8283333333333334	0.8883333333333333
HIPK4	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
PRX	0.006666666828095913	0.006666666666666667	0.006666666666666667
SERTAD1	0.3449999988079071	0.345	0.385
AC010271.2	0.0	0.0	0.0
SERTAD3	0.09166666865348816	0.09166666666666666	0.09666666666666666
AC010271.1	0.0	0.0	0.0
BLVRB	1.7266666889190674	1.7266666666666666	1.8616666666666666
SPTBN4	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
SHKBP1	0.1550000011920929	0.155	0.16
LTBP4	0.33500000834465027	0.3333333333333333	0.37166666666666665
NUMBL	0.05833333358168602	0.058333333333333334	0.06
COQ8B	0.1433333307504654	0.14333333333333334	0.15666666666666668
ITPKC	0.07833333313465118	0.07833333333333334	0.08166666666666667
C19orf54	0.0533333346247673	0.05333333333333334	0.056666666666666664
SNRPA	0.22166666388511658	0.22166666666666668	0.25
MIA	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
MIA-RAB4B	0.004999999888241291	0.005	0.005
RAB4B	0.0033333334140479565	0.0033333333333333335	0.0016666666666666668
RAB4B-EGLN2	0.0	0.0	0.0
AC008537.4	0.0	0.0	0.0016666666666666668
EGLN2	0.038333334028720856	0.03833333333333333	0.043333333333333335
AC008537.1	0.0	0.0	0.0
AC008537.2	0.0	0.0	0.0
CYP2A6	14.793333053588867	14.793333333333333	15.808333333333334
CYP2A7	1.1349999904632568	1.135	1.2166666666666666
CYP2B6	3.443333387374878	3.44	3.805
CYP2A13	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
CYP2F1	0.0	0.0	0.0
CYP2S1	0.021666666492819786	0.021666666666666667	0.025
AXL	0.3383333384990692	0.3383333333333333	0.37666666666666665
AC011510.1	0.0	0.0	0.0
HNRNPUL1	0.3400000035762787	0.34	0.375
TGFB1	0.16833333671092987	0.16833333333333333	0.17666666666666667
CCDC97	0.06499999761581421	0.065	0.06666666666666667
AC011462.1	0.0	0.0	0.0
TMEM91	0.0716666653752327	0.07166666666666667	0.08333333333333333
B9D2	0.01666666753590107	0.016666666666666666	0.016666666666666666
EXOSC5	0.04833333194255829	0.04833333333333333	0.05333333333333334
BCKDHA	0.06333333253860474	0.06333333333333334	0.07
AC011462.2	0.0	0.0	0.0
B3GNT8	0.013333333656191826	0.013333333333333334	0.015
DMAC2	0.12833333015441895	0.12833333333333333	0.135
ERICH4	0.0	0.0	0.0
PCAT19	0.08166666328907013	0.08166666666666667	0.08666666666666667
AC243960.3	0.0	0.0	0.0
LINC01480	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
AC243960.1	0.0	0.0	0.0
CEACAM21	0.036666665226221085	0.03666666666666667	0.04
CEACAM4	0.011666666716337204	0.011666666666666667	0.013333333333333334
CEACAM7	0.0	0.0	0.0
CEACAM5	0.0	0.0	0.0
AC243967.1	0.0	0.0	0.0
CEACAM6	0.0	0.0	0.0
AC243967.2	0.0	0.0	0.0
CEACAM3	0.023333333432674408	0.023333333333333334	0.023333333333333334
AC243967.3	0.0	0.0	0.0
LYPD4	0.0	0.0	0.0
DMRTC2	0.0	0.0	0.0
RPS19	8.568333625793457	8.568333333333333	8.998333333333333
CD79A	0.014999999664723873	0.015	0.016666666666666666
ARHGEF1	0.1616666615009308	0.16166666666666665	0.17166666666666666
AC010616.1	0.0	0.0	0.0
RABAC1	0.721666693687439	0.7216666666666667	0.7733333333333333
AC010616.2	0.0	0.0	0.0
ATP1A3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
GRIK5	0.0	0.0	0.0
ZNF574	0.036666665226221085	0.03666666666666667	0.041666666666666664
POU2F2	0.07666666805744171	0.07666666666666666	0.08
AC010247.2	0.0	0.0	0.0016666666666666668
DEDD2	0.12999999523162842	0.13	0.13833333333333334
ZNF526	0.03333333507180214	0.03333333333333333	0.03666666666666667
GSK3A	0.20666666328907013	0.20666666666666667	0.22333333333333333
AC006486.1	0.0	0.0	0.0
ERF	0.3316666781902313	0.33166666666666667	0.345
CIC	0.24666666984558105	0.24666666666666667	0.26666666666666666
PAFAH1B3	0.029999999329447746	0.03	0.03166666666666667
PRR19	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
TMEM145	0.0	0.0	0.0
MEGF8	0.09166666865348816	0.09166666666666666	0.09833333333333333
CNFN	0.0	0.0	0.0
LIPE-AS1	0.018333332613110542	0.018333333333333333	0.021666666666666667
LIPE	0.009999999776482582	0.01	0.011666666666666667
CXCL17	0.0	0.0	0.0
CEACAM1	0.3449999988079071	0.345	0.365
CEACAM8	0.0	0.0	0.0
PSG3	0.0	0.0	0.0
PSG8	0.0	0.0	0.0
PSG8-AS1	0.0	0.0	0.0
PSG1	0.0	0.0	0.0
PSG6	0.0	0.0	0.0
PSG7	0.0	0.0	0.0
AC004784.1	0.0	0.0	0.0
PSG11	0.0	0.0	0.0
PSG2	0.0	0.0	0.0
AC005392.1	0.0	0.0	0.0
PSG5	0.0	0.0	0.0
PSG4	0.0	0.0	0.0
PSG9	0.004999999888241291	0.005	0.006666666666666667
AC005392.2	0.0	0.0	0.0
CD177	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC005392.3	0.0	0.0	0.0
TEX101	0.0	0.0	0.0
LYPD3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
PHLDB3	0.10166666656732559	0.10166666666666667	0.10833333333333334
ETHE1	0.2199999988079071	0.22	0.24666666666666667
ZNF575	0.009999999776482582	0.01	0.011666666666666667
XRCC1	0.05833333358168602	0.058333333333333334	0.065
L34079.2	0.0	0.0	0.0
L34079.1	0.0	0.0	0.0
L34079.3	0.0	0.0	0.0
PINLYP	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
IRGQ	0.1066666692495346	0.10666666666666667	0.11
ZNF576	0.07333333045244217	0.07333333333333333	0.07666666666666666
SRRM5	0.004999999888241291	0.005	0.005
ZNF428	0.273333340883255	0.2733333333333333	0.285
CADM4	0.038333334028720856	0.03833333333333333	0.04
PLAUR	0.20666666328907013	0.20666666666666667	0.23166666666666666
IRGC	0.0	0.0	0.0
SMG9	0.05833333358168602	0.058333333333333334	0.065
KCNN4	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
AC115522.1	0.0	0.0	0.0
LYPD5	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ZNF283	0.023333333432674408	0.023333333333333334	0.03
ZNF404	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AC006213.2	0.0	0.0	0.0
AC006213.3	0.0	0.0	0.0
ZNF45	0.013333333656191826	0.013333333333333334	0.015
ZNF221	0.0	0.0	0.0
ZNF155	0.009999999776482582	0.01	0.01
AC006213.1	0.004999999888241291	0.005	0.005
ZNF230	0.021666666492819786	0.021666666666666667	0.02666666666666667
AC067968.2	0.0	0.0	0.0
ZNF222	0.006666666828095913	0.006666666666666667	0.006666666666666667
AC067968.1	0.0	0.0	0.0
ZNF223	0.011666666716337204	0.011666666666666667	0.011666666666666667
ZNF284	0.006666666828095913	0.006666666666666667	0.006666666666666667
ZNF224	0.07833333313465118	0.07833333333333334	0.08333333333333333
AC021092.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
ZNF225	0.019999999552965164	0.02	0.021666666666666667
ZNF234	0.028333334252238274	0.028333333333333332	0.03166666666666667
ZNF226	0.10166666656732559	0.10166666666666667	0.11333333333333333
ZNF227	0.03333333507180214	0.03333333333333333	0.03333333333333333
ZNF235	0.018333332613110542	0.018333333333333333	0.018333333333333333
ZNF233	0.0	0.0	0.0
ZNF112	0.011666666716337204	0.011666666666666667	0.011666666666666667
AC245748.1	0.0	0.0	0.0
ZNF285	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ZNF229	0.006666666828095913	0.006666666666666667	0.008333333333333333
ZNF180	0.03166666626930237	0.03166666666666667	0.03166666666666667
CEACAM20	0.0	0.0	0.0
AC245748.3	0.0	0.0	0.0
IGSF23	0.02500000037252903	0.025	0.03
AC243964.2	0.011666666716337204	0.011666666666666667	0.013333333333333334
PVR	0.1733333319425583	0.17333333333333334	0.18166666666666667
CEACAM19	0.05666666850447655	0.056666666666666664	0.06833333333333333
CEACAM16	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
BCL3	0.4583333432674408	0.4583333333333333	0.49833333333333335
CBLC	0.12666666507720947	0.12666666666666668	0.135
AC092306.1	0.004999999888241291	0.005	0.005
BCAM	0.06833333522081375	0.06833333333333333	0.075
NECTIN2	0.753333330154419	0.7516666666666667	0.825
AC011481.2	0.0	0.0	0.0
TOMM40	0.1850000023841858	0.185	0.19333333333333333
APOE	71.80000305175781	71.8	76.99833333333333
APOC1	206.97999572753906	206.98	219.35833333333332
APOC4	0.006666666828095913	0.006666666666666667	0.006666666666666667
APOC4-APOC2	0.019999999552965164	0.02	0.021666666666666667
APOC2	2.0416667461395264	2.04	2.151666666666667
AC011481.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
CLPTM1	0.653333306312561	0.6533333333333333	0.7
RELB	0.0949999988079071	0.095	0.10666666666666667
CLASRP	0.20333333313465118	0.20333333333333334	0.21333333333333335
ZNF296	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
GEMIN7-AS1	0.0	0.0	0.0
GEMIN7	0.1599999964237213	0.16	0.17166666666666666
MARK4	0.11833333224058151	0.11833333333333333	0.135
PPP1R37	0.09166666865348816	0.09166666666666666	0.10333333333333333
AC005757.1	0.0	0.0	0.0
NKPD1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
TRAPPC6A	0.3083333373069763	0.30833333333333335	0.3283333333333333
BLOC1S3	0.023333333432674408	0.023333333333333334	0.023333333333333334
AC005779.2	0.0	0.0	0.0
AC005779.1	0.0	0.0	0.0
EXOC3L2	0.008333333767950535	0.008333333333333333	0.01
CKM	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
KLC3	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
ERCC2	0.15833333134651184	0.15833333333333333	0.16833333333333333
PPP1R13L	0.04833333194255829	0.04833333333333333	0.055
CD3EAP	0.008333333767950535	0.008333333333333333	0.01
ERCC1	0.2433333396911621	0.24333333333333335	0.2683333333333333
FOSB	3.638333320617676	3.638333333333333	4.006666666666667
RTN2	0.06666667014360428	0.06666666666666667	0.075
PPM1N	0.013333333656191826	0.013333333333333334	0.013333333333333334
VASP	0.31333333253860474	0.31333333333333335	0.3283333333333333
OPA3	0.11833333224058151	0.11833333333333333	0.11833333333333333
GPR4	0.01666666753590107	0.016666666666666666	0.016666666666666666
EML2	0.09833333641290665	0.09833333333333333	0.1
GIPR	0.004999999888241291	0.005	0.005
SNRPD2	0.6933333277702332	0.6933333333333334	0.7566666666666667
QPCTL	0.01666666753590107	0.016666666666666666	0.018333333333333333
FBXO46	0.05833333358168602	0.058333333333333334	0.065
BHMG1	0.0	0.0	0.0
SIX5	0.14000000059604645	0.14	0.14833333333333334
DM1-AS	0.009999999776482582	0.01	0.01
DMPK	0.05666666850447655	0.056666666666666664	0.06
AC011530.1	0.0	0.0	0.0
DMWD	0.0833333358168602	0.08333333333333333	0.09166666666666666
RSPH6A	0.0	0.0	0.0
SYMPK	0.3616666793823242	0.3616666666666667	0.3883333333333333
AC092301.1	0.0	0.0	0.0
FOXA3	0.9850000143051147	0.985	1.0466666666666666
IRF2BP1	0.0416666679084301	0.041666666666666664	0.04666666666666667
MYPOP	0.0533333346247673	0.05333333333333334	0.05333333333333334
NANOS2	0.0	0.0	0.0
NOVA2	0.018333332613110542	0.018333333333333333	0.018333333333333333
CCDC61	0.10333333164453506	0.10333333333333333	0.10666666666666667
PGLYRP1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC007785.3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
IGFL4	0.0	0.0	0.0
AC007785.1	0.0	0.0	0.0
IGFL3	0.0	0.0	0.0
IGFL2	0.0	0.0	0.0
AC006262.2	0.0	0.0	0.0
IGFL2-AS1	0.0	0.0	0.0
AC006262.3	0.0	0.0	0.0
IGFL1	0.0	0.0	0.0
HIF3A	0.009999999776482582	0.01	0.015
AC007193.2	0.0	0.0	0.0
PPP5C	0.3016666769981384	0.3016666666666667	0.32166666666666666
AC007193.1	0.0	0.0	0.0
AC007193.3	0.0	0.0	0.0
CCDC8	0.009999999776482582	0.01	0.01
PNMA8C	0.0	0.0	0.0
PNMA8A	0.0	0.0	0.0
PPP5D1	0.014999999664723873	0.015	0.015
PNMA8B	0.014999999664723873	0.015	0.015
AC011484.1	0.0	0.0	0.0
CALM3	0.7799999713897705	0.78	0.8366666666666667
AC093503.2	0.0	0.0	0.0
PTGIR	0.04500000178813934	0.045	0.045
GNG8	0.0	0.0	0.0
DACT3	0.021666666492819786	0.021666666666666667	0.021666666666666667
DACT3-AS1	0.0	0.0	0.0016666666666666668
PRKD2	0.18166667222976685	0.18166666666666667	0.19833333333333333
STRN4	0.15833333134651184	0.15833333333333333	0.17833333333333334
AC008635.1	0.0	0.0	0.0
FKRP	0.09833333641290665	0.09833333333333333	0.10166666666666667
SLC1A5	0.05000000074505806	0.05	0.056666666666666664
AC008622.2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AP2S1	1.6466666460037231	1.6466666666666667	1.7716666666666667
ARHGAP35	0.4816666543483734	0.4816666666666667	0.5116666666666667
NPAS1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
TMEM160	0.57833331823349	0.5783333333333334	0.62
ZC3H4	0.1133333370089531	0.11333333333333333	0.12
SAE1	0.20000000298023224	0.2	0.21833333333333332
BBC3	0.13833333551883698	0.13833333333333334	0.155
CCDC9	0.028333334252238274	0.028333333333333332	0.03166666666666667
INAFM1	0.14666666090488434	0.14666666666666667	0.16
C5AR1	0.273333340883255	0.2733333333333333	0.2916666666666667
C5AR2	0.09166666865348816	0.09166666666666666	0.09666666666666666
DHX34	0.10333333164453506	0.10333333333333333	0.12166666666666667
MEIS3	0.009999999776482582	0.01	0.011666666666666667
SLC8A2	0.0	0.0	0.0
KPTN	0.07333333045244217	0.07333333333333333	0.08166666666666667
NAPA-AS1	0.006666666828095913	0.006666666666666667	0.008333333333333333
NAPA	1.1683332920074463	1.1683333333333332	1.2266666666666666
ZNF541	0.0	0.0	0.0
AC010519.1	0.0	0.0	0.0
AC010331.1	0.014999999664723873	0.015	0.016666666666666666
BICRA	0.05166666582226753	0.051666666666666666	0.056666666666666664
BICRA-AS1	0.0	0.0	0.0
EHD2	0.19499999284744263	0.195	0.205
NOP53	1.840000033378601	1.84	1.95
NOP53-AS1	0.0	0.0	0.0
SELENOW	0.7283333539962769	0.7283333333333334	0.77
TPRX1	0.0	0.0	0.0
CRX	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
LINC01595	0.013333333656191826	0.013333333333333334	0.016666666666666666
SULT2A1	4.9633331298828125	4.963333333333333	5.261666666666667
BSPH1	0.0	0.0	0.0
ELSPBP1	0.0	0.0	0.0
CABP5	0.0	0.0	0.0
PLA2G4C	0.15333333611488342	0.15333333333333332	0.15833333333333333
PLA2G4C-AS1	0.0	0.0	0.0
LIG1	0.06666667014360428	0.06666666666666667	0.07
